City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
696,Wagga Wagga,AU,-35.1167,147.3667,52.21,87,40,8.05,scattered clouds
697,Gasa,PS,31.5,34.4667,69.78,52,49,6.91,scattered clouds
698,Nandi,IN,13.3855,77.6984,69.22,93,100,9.75,overcast clouds
699,Nirsa,IN,23.7833,86.7167,66.9,48,33,5.64,scattered clouds
700,Caibarien,CU,22.5206,-79.4669,78.12,63,49,7.81,scattered clouds
701,Port Shepstone,ZA,-30.7414,30.455,69.31,81,98,27.85,overcast clouds
702,Saint-Alexandre,FR,44.2278,4.6214,45.59,88,100,2.62,overcast clouds
703,Baijiantan,CN,45.6333,85.1833,25.16,58,0,8.84,clear sky
704,Atar,MR,20.5169,-13.0499,86.45,22,69,12.28,broken clouds
705,Vila,PT,42.0304,-8.1588,40.08,69,71,11.03,broken clouds
706,Luganville,VU,-15.5333,167.1667,78.21,86,36,1.92,scattered clouds
707,Pont-A-Mousson,FR,48.9079,6.0589,40.26,87,90,6.91,overcast clouds
708,Mujiayingzi,CN,42.1167,118.7833,30.33,65,97,7.92,overcast clouds
709,San Angelo,US,31.4638,-100.437,48.42,76,90,11.5,overcast clouds
710,San Jose,US,37.3394,-121.895,51.62,78,20,4.61,few clouds
711,Biysk,RU,52.5364,85.2072,22.86,81,100,9.44,overcast clouds
712,Yaan,NG,7.3833,8.5667,95.47,22,47,4.85,scattered clouds
713,Longonjo,AO,-12.9067,15.2533,67.78,85,82,2.06,light rain
714,Tartagal,AR,-22.5164,-63.8013,93.79,38,81,9.4,broken clouds
715,Iskateley,RU,67.6803,53.1512,-2.63,98,63,4.05,broken clouds
716,Ibra,OM,22.6906,58.5334,76.26,34,1,5.55,clear sky
717,Gao,ML,16.6362,1.637,94.24,9,36,8.95,scattered clouds
718,Zafra,ES,38.4167,-6.4167,53.38,53,82,18.52,broken clouds
719,Vsetaty,CZ,50.2819,14.593,40.42,70,90,4.61,light rain
720,Wyndham,US,37.6985,-77.6125,41.88,41,1,6.91,clear sky
721,Patacamaya,BO,-17.2333,-67.9167,58.03,43,100,6.49,overcast clouds
722,Yele,CM,10.7323,13.5891,82.76,16,31,6.71,scattered clouds
723,Riyadh,SA,24.6877,46.7219,73.54,30,22,14.99,few clouds
724,Praia Da Vitoria,PT,38.7333,-27.0667,62.85,72,40,8.41,scattered clouds
725,Gat,IL,31.61,34.7642,68.68,52,66,4.85,broken clouds
726,Taboc,PH,8.8783,124.7975,80.82,75,100,5.48,overcast clouds
727,Port Augusta,AU,-32.5,137.7667,60.94,65,39,11.1,scattered clouds
728,Hsinchu,TW,24.8036,120.9686,67.98,76,11,14.74,few clouds
729,Baker City,US,44.7749,-117.8344,28.11,93,1,0.0,clear sky
730,Nosy Varika,MG,-20.5833,48.5333,73.44,86,99,9.15,light rain
731,Camacha,PT,33.0833,-16.3333,61.56,67,40,21.85,scattered clouds
732,Sidmouth,GB,50.6909,-3.2397,42.58,52,20,16.11,few clouds
733,Honningsvag,NO,70.9821,25.9704,26.87,66,26,24.99,scattered clouds
734,Filadelfia,US,39.9523,-75.1638,39.45,42,75,20.71,broken clouds
735,Marsa Matruh,EG,31.3525,27.2453,75.4,38,0,4.61,clear sky
736,Taoudenni,ML,22.6783,-3.9836,93.36,15,87,20.8,overcast clouds
737,Vysokogornyy,RU,50.1167,139.15,10.74,98,95,4.23,overcast clouds
738,Nicoya,CR,10.1483,-85.452,85.55,65,86,7.07,overcast clouds
739,Saint-Ambroise,CA,48.5501,-71.3324,25.34,93,100,15.23,snow
740,Ahuimanu,US,21.4447,-157.8378,73.11,80,90,10.36,overcast clouds
741,Micheweni,TZ,-4.9667,39.8333,81.54,74,96,12.37,overcast clouds
742,Dhidhdhoo,MV,6.8833,73.1,79.95,79,100,8.34,overcast clouds
743,Shitanjing,CN,39.2342,106.3439,34.68,58,0,2.93,clear sky
744,Liverpool,GB,53.4106,-2.9779,39.15,45,20,13.8,few clouds
745,Kutoarjo,ID,-7.7169,109.9128,76.1,91,98,3.67,overcast clouds
746,Jardim,BR,-21.4803,-56.1381,92.59,52,7,5.28,clear sky
747,Omsukchan,RU,62.5333,155.8,-22.2,97,9,1.92,clear sky
748,Edd,ER,13.9297,41.6925,85.05,60,3,13.0,clear sky
749,Asau,RO,46.4333,26.4,50.92,80,51,5.84,broken clouds
750,Kachug,RU,53.9606,105.8817,-3.87,99,12,1.66,few clouds
751,Timbiqui,CO,2.7717,-77.6654,81.5,73,95,3.83,overcast clouds
752,Tallahassee,US,30.4383,-84.2807,53.8,32,20,0.0,few clouds
753,Tiznit,MA,29.5833,-9.5,55.51,55,55,24.49,broken clouds
754,Butajira,ET,8.1167,38.3667,62.15,60,53,12.28,broken clouds
755,Da Nang,VN,16.0678,108.2208,73.38,88,75,6.91,broken clouds
756,Arcata,US,40.8665,-124.0828,49.39,93,1,3.44,clear sky
757,Yangjiang,CN,21.85,111.9667,63.52,53,32,5.44,scattered clouds
758,Great Yarmouth,GB,52.6083,1.7305,44.85,79,92,28.36,overcast clouds
759,Goure,NE,13.9835,10.2704,89.96,8,98,12.12,overcast clouds
760,Salym,RU,60.0625,71.4789,30.45,93,100,11.63,overcast clouds
761,Kargasok,RU,59.0556,80.8572,20.53,93,100,12.19,light snow
762,Ardea,IT,41.6123,12.5143,56.88,76,40,9.22,scattered clouds
763,Basse,DE,52.5518,9.5069,39.43,87,75,3.44,broken clouds
764,Ransang,PH,8.9603,117.5828,79.0,85,98,3.56,overcast clouds
765,Susangerd,IR,31.5608,48.1831,73.42,28,0,13.78,clear sky
766,Verkhnevilyuysk,RU,63.4453,120.3167,4.66,90,100,11.39,overcast clouds
767,Lima,PE,-12.0432,-77.0282,66.45,77,90,5.75,overcast clouds
768,Wilmington,US,34.2257,-77.9447,48.11,31,1,10.36,clear sky
769,Kidal,ML,18.4411,1.4078,92.52,11,35,7.76,scattered clouds
770,Kaohsiung,TW,22.6163,120.3133,75.15,78,75,5.75,light intensity drizzle
771,Kasaragod,IN,12.5,75.0,81.66,77,98,5.95,overcast clouds
772,Novikovo,RU,51.1537,37.8879,39.47,84,100,14.23,overcast clouds
773,Najran,SA,17.4924,44.1277,72.25,36,0,7.94,clear sky
774,Nogliki,RU,51.8333,143.1667,25.03,83,8,13.0,clear sky
775,Mora,CM,11.0461,14.1401,94.59,13,35,5.97,scattered clouds
776,Flin Flon,CA,54.7682,-101.865,28.24,64,40,11.5,scattered clouds
777,Bani,DO,18.2833,-70.3333,85.44,56,39,7.85,scattered clouds
778,Borgarnes,IS,64.5383,-21.9206,36.16,92,100,4.76,overcast clouds
779,Antalaha,MG,-14.9003,50.2788,77.72,81,40,4.54,scattered clouds
780,Taketa,JP,32.9652,131.3785,37.69,76,0,1.23,clear sky
781,Tuy Hoa,VN,13.0833,109.3,76.21,95,100,15.19,heavy intensity rain
782,Laibin,CN,23.7,109.2667,59.86,58,11,5.32,few clouds
783,Kuloy,RU,61.0305,42.4925,24.53,96,100,5.06,light snow
784,Tubli,PH,13.9318,124.1478,79.09,90,98,7.31,overcast clouds
785,Qasigiannguit,GL,68.8193,-51.1922,25.05,90,100,5.35,overcast clouds
786,Martaban,MM,16.5314,97.6111,77.61,77,19,4.59,few clouds
787,Wundanyi,KE,-3.4019,38.364,69.69,62,90,7.23,light rain
788,Ust-Kishert,RU,57.3654,57.2495,28.09,94,100,15.37,light snow
789,Tianpeng,CN,30.9866,103.9393,50.47,81,99,2.06,overcast clouds
790,Alto Araguaia,BR,-17.3147,-53.2153,84.78,57,100,7.05,overcast clouds
791,Paramonga,PE,-10.6667,-77.8333,69.44,78,93,7.96,overcast clouds
792,Barra Do Garcas,BR,-15.89,-52.2567,89.8,51,80,7.58,broken clouds
793,Temuco,CL,-38.7333,-72.6,60.57,37,13,5.48,few clouds
794,Ust-Kan,RU,50.9276,84.761,7.38,80,85,5.86,overcast clouds
795,Henties Bay,NA,-22.116,14.2845,64.36,68,1,14.63,clear sky
796,Yucca Valley,US,34.1142,-116.4322,46.63,12,3,3.2,clear sky
797,Ushumun,RU,52.7833,126.5333,12.85,94,100,6.02,overcast clouds
798,Daloa,CI,6.8774,-6.4502,88.02,43,72,3.04,broken clouds
799,Serdobsk,RU,52.4586,44.2169,29.89,72,93,18.97,overcast clouds
800,Half Moon Bay,US,37.4636,-122.4286,51.67,87,1,0.0,mist
801,Cap Malheureux,MU,-19.9842,57.6142,79.29,71,7,8.34,clear sky
802,Korfovskiy,RU,48.2183,135.0564,11.66,97,71,6.89,broken clouds
803,Roebourne,AU,-20.7833,117.1333,85.6,32,0,8.59,clear sky
804,Cordoba,AR,-31.4135,-64.1811,85.05,34,0,16.11,light rain
805,Ayr,GB,55.4627,-4.6339,37.29,55,20,13.8,few clouds
806,Floro,NO,61.5996,5.0328,30.16,74,30,9.22,scattered clouds
807,Pimentel,PE,-6.8367,-79.9342,75.49,60,20,6.91,few clouds
808,Bambanglipuro,ID,-7.95,110.2833,77.34,88,100,5.88,light rain
809,Seryshevo,RU,51.0933,128.3786,10.71,94,99,7.18,overcast clouds
810,Lahij,YE,13.1667,44.5833,78.48,56,0,6.44,clear sky
811,Bandundu,CD,-3.3167,17.3667,82.06,69,42,3.38,scattered clouds
812,Chapais,CA,49.7834,-74.8492,17.38,87,100,14.29,overcast clouds
813,Qaqortoq,GL,60.7167,-46.0333,37.9,98,100,8.57,light rain
814,Le Port,RE,-20.9373,55.2919,78.76,84,94,3.06,light rain
815,Port-Cartier,CA,50.0334,-66.8654,37.62,96,100,4.52,overcast clouds
816,Macusani,PE,-14.0833,-70.4333,47.71,67,99,6.17,overcast clouds
817,Rockport,US,28.0206,-97.0544,55.42,82,90,10.36,light rain
818,Lata,PT,40.1629,-8.3327,52.21,50,9,13.94,clear sky
819,Mathathane,BW,-22.2687,28.7495,78.62,41,0,16.17,clear sky
820,Isla Aguada,MX,18.7833,-91.4667,78.84,75,94,4.14,overcast clouds
821,Annau,TM,37.8876,58.516,44.1,65,75,2.3,broken clouds
822,Ballina,AU,-28.8667,153.5667,66.38,94,90,14.97,overcast clouds
823,Emerald,AU,-23.5333,148.1667,73.54,94,38,3.44,scattered clouds
824,Santiago Del Estero,AR,-27.7951,-64.2615,92.1,25,0,15.7,clear sky
825,Sur,OM,22.5667,59.5289,76.01,63,16,2.71,few clouds
826,Kovur,IN,14.4833,79.9833,76.8,91,100,13.87,heavy intensity rain
827,Nara,JP,34.6851,135.8049,47.48,67,32,4.9,scattered clouds
828,Felanitx,ES,39.4696,3.1483,52.32,68,64,18.41,broken clouds
829,Porto Novo,BJ,6.4965,2.6036,85.68,65,32,9.91,scattered clouds
830,Kysyl-Syr,RU,63.8986,122.7617,1.06,98,100,4.23,overcast clouds
831,Raudeberg,NO,61.9875,5.1352,29.07,60,6,10.51,clear sky
832,Mpongwe,ZM,-13.5091,28.155,68.94,70,95,4.83,overcast clouds
833,Jiaxing,CN,30.7522,120.75,51.82,70,75,6.76,broken clouds
834,La Asuncion,VE,11.0333,-63.8628,87.53,66,80,10.36,broken clouds
835,Oktyabrskiy,RU,54.4815,53.471,16.16,88,39,6.89,scattered clouds
836,Poddorye,RU,57.4695,31.1156,32.32,99,100,6.51,snow
837,Ozinki,RU,51.1786,49.6769,26.82,64,0,13.02,clear sky
838,Dali,CN,25.7,100.1833,46.26,78,2,3.18,clear sky
839,Pandan,PH,14.0453,124.1694,79.41,90,100,9.17,overcast clouds
840,Teguise,ES,29.0605,-13.564,64.62,60,20,23.02,few clouds
841,Vila Do Maio,CV,15.1333,-23.2167,83.19,76,7,19.28,clear sky
842,Sosnovo-Ozerskoye,RU,52.5249,111.5418,7.23,87,100,7.34,overcast clouds
843,Abengourou,CI,6.7297,-3.4964,91.26,38,37,2.91,scattered clouds
844,Muli,MV,2.9167,73.5667,82.31,74,100,17.45,overcast clouds
845,Oyon,PE,-10.6681,-76.7731,52.3,65,100,3.94,light rain
846,Narsaq,GL,60.9167,-46.05,37.62,99,100,8.34,light rain
847,Tongren,CN,27.7172,109.1853,54.55,62,91,2.71,overcast clouds
848,Mocuba,MZ,-16.8392,36.9856,73.2,67,70,5.12,broken clouds
849,Flinders,AU,-34.5833,150.8552,56.48,85,99,12.35,overcast clouds
850,Shorapur,IN,16.5167,76.75,71.17,59,100,5.35,overcast clouds
851,Puerto Escondido,MX,15.85,-97.0667,83.95,41,8,2.33,clear sky
852,Itoman,JP,26.1247,127.6694,71.62,56,75,18.41,broken clouds
853,Mpika,ZM,-11.8343,31.4529,63.64,91,91,7.45,light rain
854,Jalu,LY,29.0331,21.5482,75.43,32,45,4.38,scattered clouds
855,Labuhan,ID,-6.8844,112.2051,78.89,86,100,10.6,light rain
856,Umea,SE,63.8284,20.2597,15.73,92,90,5.75,snow
857,Lida,BY,53.8833,25.2997,33.67,98,100,10.71,light rain
858,Petukhovo,RU,55.0692,67.9019,22.1,90,74,16.44,broken clouds
859,San Antonio,US,29.4241,-98.4936,50.45,87,90,0.0,overcast clouds
860,Oistins,BB,13.0667,-59.5333,86.09,70,40,10.36,scattered clouds
861,Kandi,BJ,11.1342,2.9386,96.84,9,99,6.8,overcast clouds
862,Ribas Do Rio Pardo,BR,-20.4431,-53.7592,93.04,45,1,9.24,clear sky
863,Fenoarivo,MG,-18.933,47.4354,68.07,88,75,5.75,thunderstorm with rain
864,Male,MV,4.1748,73.5089,82.35,83,75,10.36,broken clouds
865,Deyang,CN,31.1302,104.382,52.34,83,99,1.92,overcast clouds
866,Yaqui,MX,27.3667,-110.1667,67.93,63,0,7.81,clear sky
867,Lingao,CN,19.9103,109.6859,72.3,73,59,16.93,broken clouds
868,Ocotepec,MX,17.2167,-93.15,61.5,76,100,2.89,overcast clouds
869,Anna,RU,51.4842,40.4299,37.2,83,100,18.16,overcast clouds
870,Bristol,US,41.8334,-71.1662,39.11,48,20,11.5,few clouds
871,Araouane,ML,18.9048,-3.5265,93.7,12,78,5.08,broken clouds
872,Waipawa,NZ,-41.4122,175.5153,54.23,95,100,3.04,overcast clouds
873,Madimba,TZ,-10.4,40.3333,80.33,74,94,15.32,overcast clouds
874,Jinxiang,CN,27.4327,120.6062,60.12,77,100,11.68,overcast clouds
875,Makarov,RU,48.6333,142.8,27.86,83,4,5.97,clear sky
876,Adeje,ES,28.1227,-16.726,67.3,52,75,12.66,broken clouds
877,Swan Hill,AU,-35.3378,143.5544,58.1,61,2,5.75,clear sky
878,Humaita,BR,-7.5061,-63.0208,85.19,75,88,4.12,overcast clouds
879,Cantaura,VE,9.3057,-64.3584,91.58,44,88,7.63,overcast clouds
880,Escalerillas,MX,22.1333,-101.0667,60.06,61,40,5.75,scattered clouds
881,Altamira,BR,-3.2033,-52.2064,89.69,62,75,9.22,broken clouds
882,Pachino,IT,36.7186,15.0907,59.04,75,83,16.02,broken clouds
883,Khailar,IN,25.35,78.5333,67.05,41,0,7.61,clear sky
884,Eusebio Ayala,PY,-25.4,-56.9667,85.42,30,0,4.85,clear sky
885,Douglas,US,41.3,-96.167,57.13,41,1,9.22,clear sky
886,Kanniyakumari,IN,8.0833,77.5667,78.93,83,93,4.36,moderate rain
887,High Rock,BS,26.6208,-78.2833,75.22,66,23,9.95,few clouds
888,Vaghodia,IN,22.3,73.3833,76.86,57,87,5.75,overcast clouds
889,Kapit,MY,2.0167,112.9333,73.81,99,99,1.05,overcast clouds
890,Las Cruces,US,32.3123,-106.7783,46.51,81,1,8.05,clear sky
891,Tevaitoa,PF,-16.7833,-151.5,80.65,74,23,17.54,light rain
892,Mezhova,UA,48.2532,36.7347,48.07,93,100,11.97,overcast clouds
893,Porto Nacional,BR,-10.7081,-48.4172,89.6,54,14,6.06,few clouds
894,Yelizovo,RU,53.1873,158.3805,23.14,86,90,8.95,light shower snow
895,Redlands,US,34.0556,-117.1825,53.87,22,1,0.0,clear sky
896,Gagra,GE,43.3283,40.2239,52.72,73,100,9.55,overcast clouds
897,Kulhudhuffushi,MV,6.6221,73.07,79.74,79,100,6.87,overcast clouds
898,Karpathos,GR,35.507,27.2132,67.96,77,20,11.5,few clouds
899,Gimli,CA,50.6336,-96.9907,32.02,69,97,11.5,overcast clouds
900,Ryotsu,JP,38.0833,138.4333,45.32,64,77,14.61,light rain
901,Tadine,NC,-21.55,167.8833,75.0,86,100,14.32,moderate rain
902,Marsabit,KE,2.3284,37.9899,71.89,60,75,14.83,light rain
903,Balykshi,KZ,47.0667,51.8667,35.6,51,40,15.66,scattered clouds
904,Veraval,IN,20.9,70.3667,77.65,60,9,2.62,clear sky
905,Moshenskoye,RU,58.5102,34.5911,32.27,99,100,8.23,snow
906,Terra Santa,BR,-2.1042,-56.4869,95.38,39,89,6.31,overcast clouds
907,Marilia,BR,-22.2139,-49.9458,87.58,26,0,14.18,clear sky
908,Bairiki,KI,1.3292,172.9752,82.4,69,75,19.57,broken clouds
909,Canutama,BR,-6.5339,-64.3831,83.41,77,99,4.74,overcast clouds
910,Korsakov,RU,46.6328,142.7813,28.24,80,4,11.18,clear sky
911,Cowra,AU,-33.8333,148.6833,54.7,76,96,13.62,overcast clouds
912,Ditzingen,DE,48.8267,9.067,36.37,87,75,1.14,broken clouds
913,Noshiro,JP,40.2039,140.0242,41.86,79,90,10.13,light rain
914,Dakar,SN,14.6937,-17.4441,92.28,83,0,18.41,clear sky
915,Eloy,US,32.7559,-111.5548,60.84,35,0,2.1,clear sky
916,Wanning,CN,18.8003,110.3967,73.22,85,100,16.35,overcast clouds
917,Coihueco,CL,-36.6167,-71.8333,65.14,45,20,6.91,few clouds
918,Malakal,SS,9.5334,31.6605,87.13,31,24,3.91,few clouds
919,Riccione,IT,44.0051,12.6447,58.89,54,20,8.05,few clouds
920,Jamame,SO,0.0722,42.7506,78.1,82,100,5.1,light rain
921,Phatthalung,TH,7.5,100.0833,76.48,89,93,5.01,overcast clouds
922,Pacific Grove,US,36.6177,-121.9166,51.91,50,1,0.0,clear sky
923,Belaya Gora,RU,68.5333,146.4167,-39.01,100,83,1.48,broken clouds
924,Riacho De Santana,BR,-13.6092,-42.9389,87.91,39,46,8.75,moderate rain
925,Meshchovsk,RU,54.3244,35.2808,37.18,96,100,15.57,overcast clouds
926,Grafton,US,42.207,-71.6856,37.67,59,1,14.97,clear sky
927,Camalu,MX,30.85,-116.0667,67.08,38,0,1.52,clear sky
928,Yenagoa,NG,4.9247,6.2642,84.56,72,100,6.71,overcast clouds
929,Toktogul,KG,41.8708,72.9402,32.16,43,0,4.5,clear sky
930,Safranbolu,TR,41.2508,32.6942,49.73,82,100,2.42,overcast clouds
931,Zhezkazgan,KZ,47.8043,67.7144,18.21,85,7,9.17,clear sky
932,Roura,GF,4.7263,-52.3274,87.71,70,40,12.66,scattered clouds
933,Cerro Azul,MX,21.2,-97.7333,68.47,72,44,3.4,scattered clouds
934,Tchibanga,GA,-2.85,11.0333,74.93,93,100,1.36,light rain
935,Tubuala,PA,9.5167,-79.0333,82.51,91,97,10.36,overcast clouds
936,Batasan,PH,12.7667,120.7833,81.36,73,69,4.81,broken clouds
937,Lexington,US,37.9887,-84.4777,41.14,48,40,16.11,scattered clouds
938,Gillette,US,44.2911,-105.5022,41.92,52,20,11.5,few clouds
939,Atbasar,KZ,51.8,68.3333,11.7,95,42,11.23,scattered clouds
940,Benjamin Constant,BR,-4.3831,-70.0311,91.53,70,75,4.61,broken clouds
941,Amguri,IN,26.8,94.5333,60.42,86,0,2.21,clear sky
942,Ngunguru,NZ,-35.6167,174.5,58.59,86,67,4.0,broken clouds
943,Worland,US,44.0169,-107.9554,40.35,74,1,3.44,clear sky
944,Mitsamiouli,KM,-11.3847,43.2844,77.29,94,20,4.61,light rain
945,Broken Hill,AU,-31.95,141.4333,62.31,67,40,9.22,scattered clouds
946,Asfi,MA,32.2994,-9.2372,62.69,55,44,8.95,scattered clouds
947,Katy,US,29.7858,-95.8244,56.98,58,100,5.75,overcast clouds
948,Sheksna,RU,59.21,38.5107,31.96,98,100,9.15,overcast clouds
949,Baruun-Urt,MN,46.6806,113.2792,15.12,90,36,6.55,scattered clouds
950,Kontagora,NG,10.3999,5.4695,94.51,10,93,5.01,overcast clouds
951,Omboue,GA,-1.5746,9.2618,80.53,80,78,9.91,light rain
952,Thinadhoo,MV,0.5333,72.9333,82.81,69,100,18.37,overcast clouds
953,Lerwick,GB,60.1545,-1.1494,35.6,58,80,22.06,broken clouds
954,Zastron,ZA,-30.3023,27.084,62.19,73,77,15.93,light rain
955,Gedo,ET,9.0167,37.45,59.38,55,95,4.79,overcast clouds
956,Gazi,GR,35.3253,25.0669,67.8,56,75,16.11,broken clouds
957,Krasnoturansk,RU,54.3186,91.5639,21.99,68,100,16.87,overcast clouds
958,Kaeo,NZ,-35.1,173.7833,55.76,91,41,2.19,scattered clouds
959,Tres Arroyos,AR,-38.3739,-60.2798,76.21,44,100,7.87,moderate rain
960,Brokopondo,SR,4.75,-55.1667,86.63,58,51,2.35,broken clouds
961,Benguela,AO,-12.5763,13.4055,78.48,66,20,7.29,few clouds
962,Inta,RU,66.0317,60.1659,6.24,95,100,6.04,light snow
963,Zaraza,VE,9.3503,-65.3245,94.5,41,59,4.79,broken clouds
964,Lidkoping,SE,58.5052,13.1577,30.72,75,100,12.08,light snow
965,San Rafael,AR,-34.6177,-68.3301,77.74,27,73,25.19,light rain
966,Perth,AU,-31.9333,115.8333,66.38,57,0,3.44,clear sky
967,Chepareria,KE,1.3077,35.2039,67.21,64,91,5.21,overcast clouds
968,Tezu,IN,27.9167,96.1667,62.87,56,23,4.79,few clouds
969,Garissa,KE,-0.4536,39.6401,86.04,55,93,11.21,overcast clouds
970,Sao Joao Da Ponte,BR,-15.9292,-44.0078,85.87,44,37,10.09,scattered clouds
971,Montmagny,FR,48.9734,2.3469,39.63,90,75,9.22,broken clouds
972,Stende,LV,57.15,22.5333,34.54,96,100,10.02,light rain
973,Friesoythe,DE,53.0167,7.85,39.13,92,100,7.16,overcast clouds
974,Krasnoselkup,RU,65.7,82.4667,0.54,95,100,9.46,overcast clouds
975,Quelimane,MZ,-17.8786,36.8883,78.75,61,40,4.61,scattered clouds
976,Mugur-Aksy,RU,50.35,90.5,-4.47,68,15,6.4,few clouds
977,Sarangani,PH,5.4033,125.4636,83.19,77,100,15.17,overcast clouds
978,Santona,ES,43.4439,-3.4576,46.33,75,100,19.73,overcast clouds
979,Buraydah,SA,26.326,43.975,70.25,29,63,9.8,broken clouds
980,Les Cayes,HT,18.2,-73.75,84.43,56,100,5.37,overcast clouds
981,Del Rio,US,29.3627,-100.8968,48.31,90,90,4.61,overcast clouds
982,Batticaloa,LK,7.7102,81.6924,79.23,84,95,2.84,light rain
983,Dryden,CA,49.7833,-92.7503,23.29,86,90,9.22,overcast clouds
984,Ouallam,NE,14.3188,2.0866,91.31,10,83,8.86,broken clouds
985,Cayenne,GF,4.9333,-52.3333,87.84,70,40,12.66,scattered clouds
986,Taywarah,AF,33.35,64.4167,31.12,28,50,2.33,scattered clouds
987,Forssa,FI,60.8146,23.6215,14.27,75,100,7.99,overcast clouds
988,Christchurch,NZ,-43.5333,172.6333,50.2,100,75,6.91,moderate rain
989,Iralaya,HN,15.0,-83.2333,86.09,66,100,13.49,overcast clouds
990,Roma,US,43.2128,-75.4557,33.66,64,40,17.27,scattered clouds
991,Alghero,IT,40.5589,8.3181,55.49,71,40,11.5,scattered clouds
992,Snezhnogorsk,RU,69.1933,33.2531,-6.02,94,97,4.7,overcast clouds
993,Sovetskaya Gavan,RU,48.9723,140.2878,27.66,56,0,9.53,clear sky
994,Tigil,RU,57.8,158.6667,-15.66,95,54,4.76,broken clouds
995,Borovoy,RU,55.4333,86.0833,16.88,92,90,15.66,snow
996,Vilhena,BR,-12.7406,-60.1458,79.02,83,40,3.44,scattered clouds
997,Gonen,TR,40.1049,27.654,65.07,64,100,14.0,overcast clouds
998,Soyo,AO,-6.1349,12.3689,77.05,91,100,1.57,light rain
999,Soyaux,FR,45.65,0.2,43.39,70,90,10.36,light rain
1000,Kabo,CF,7.6994,18.629,82.51,18,100,4.14,overcast clouds
1001,Slupca,PL,52.2873,17.8719,33.62,86,65,6.24,broken clouds
1002,Siparia,TT,10.1333,-61.5,78.66,80,86,8.55,overcast clouds
1003,The Valley,AI,18.217,-63.0578,85.86,78,40,8.05,scattered clouds
1004,Masterton,NZ,-40.9597,175.6575,53.78,93,100,2.21,light rain
1005,Calabozo,VE,8.9242,-67.4293,93.07,42,44,6.53,scattered clouds
1006,Brentwood,US,40.7812,-73.2462,42.73,45,75,24.16,broken clouds
1007,Waddan,LY,29.1614,16.139,77.79,25,75,8.43,broken clouds
1008,Hoctun,MX,20.8667,-89.2,80.56,46,18,3.94,few clouds
1009,Pinhao,BR,-25.6956,-51.6597,79.18,42,37,5.32,scattered clouds
1010,Novobirilyussy,RU,56.9514,90.6661,17.85,93,100,12.66,light snow
1011,Yumen,CN,40.2833,97.2,27.84,45,99,12.41,overcast clouds
1012,Skelleftea,SE,64.7507,20.9528,8.96,92,90,4.61,light snow
1013,Ramchandrapur,IN,22.8964,88.4753,71.49,49,37,5.44,scattered clouds
1014,Magadi,IN,12.9667,77.2333,69.96,94,100,7.27,overcast clouds
1015,Zhongxing,CN,33.7039,118.6792,47.52,80,95,9.75,overcast clouds
1016,Sucua,EC,-2.4667,-78.1667,84.94,51,40,6.91,light rain
1017,Tashigang,BT,27.3331,91.5542,51.85,82,36,3.49,scattered clouds
1018,Rock Sound,BS,24.9,-76.2,75.34,68,61,11.1,broken clouds
1019,Baillif,GP,16.0202,-61.7463,83.7,76,28,9.69,scattered clouds
1020,Kot Samaba,PK,28.5522,70.4684,69.4,20,0,8.19,clear sky
1021,Trogir,HR,43.5125,16.2517,60.85,67,75,13.8,broken clouds
1022,Ust-Kuyga,RU,70.0167,135.6,-3.03,98,100,3.0,light snow
1023,Cartagena,CO,10.3997,-75.5144,83.82,74,40,2.3,scattered clouds
1024,Dyurtyuli,RU,55.4911,54.8688,23.16,88,99,11.86,overcast clouds
1025,Kharp,RU,66.8014,65.8081,-2.88,97,99,4.94,overcast clouds
1026,Xining,CN,36.6167,101.7667,31.91,34,8,1.14,clear sky
1027,Tazovskiy,RU,67.4667,78.7,-9.54,96,100,6.58,overcast clouds
1028,Wawa,NG,9.9022,4.4192,87.39,18,100,0.92,overcast clouds
1029,Kalinovo,RU,57.1317,60.1464,29.44,89,100,13.0,overcast clouds
1030,Oskarshamn,SE,57.2645,16.4484,37.17,90,100,16.71,overcast clouds
1031,Kinshasa,CD,-4.3246,15.3215,82.78,69,20,5.75,moderate rain
1032,Grenaa,DK,56.4158,10.8783,39.42,97,100,17.4,light rain
1033,Yeppoon,AU,-23.1333,150.7333,76.78,89,9,3.91,clear sky
1034,Erdenet,MN,49.0333,104.0833,12.54,94,100,2.66,overcast clouds
1035,Shimoda,JP,34.6667,138.95,47.66,62,6,5.86,clear sky
1036,Nhulunbuy,AU,-12.2333,136.7667,79.41,83,32,0.0,scattered clouds
1037,Kozhva,RU,65.1073,57.0459,7.74,96,100,4.12,light snow
1038,Polyarnyy,RU,69.1989,33.4478,-5.33,88,96,6.11,overcast clouds
1039,Solnechnyy,RU,50.7214,136.6319,12.45,94,54,5.23,broken clouds
1040,Garh Maharaja,PK,30.8339,71.9053,65.75,23,0,4.88,clear sky
1041,Sakakah,SA,29.9697,40.2064,71.17,36,1,8.28,clear sky
1042,Kolchugino,RU,56.3,39.3833,33.04,97,100,14.67,snow
1043,Placer,US,39.0666,-120.7677,61.21,41,4,1.25,clear sky
1044,Rio De Janeiro,BR,-22.9028,-43.2075,91.4,55,75,18.41,broken clouds
1045,Acarau,BR,-2.8856,-40.12,89.44,56,63,17.27,broken clouds
1046,Ketchikan,US,55.3422,-131.6461,37.87,87,90,9.22,light rain
